ID,Name,Goal,USD Pledged,State,Country,Backers
491976855,KISS UI - Free and open-source UI toolkit,10000.0,1.05892942,live,IE,1
492124613,ZompireWolf - a Zombie/Vampire/Werewolf hybrid!,15000.0,17617.12334403,successful,IE,128
495311683,SetupEye - A Revolutionary Breakthrough in Golf Alignment.,45000.0,20346.70864474,failed,IE,44
496779358,Livro para colorir para adultos,3200.0,38.07173392,failed,IE,3
496848969,We are Converting a Horse Box into the BurritoBox,1500.0,0.0,failed,IE,2
508079416,The Rising: 1916,19160.0,71126.058846,successful,IE,253
508115156,"The Collector, a play by Daniel Wade",5000.0,310.68587507,live,IE,19
508451162,Breeze - World Class Business Software,50000.0,0.0,failed,IE,0
512252290,The School for Wives by Molière,5000.0,5710.58774822,successful,IE,78
516028118,"Never look down on anyone,unless you are helping them up.",8500.0,74.83860156,failed,IE,2
516219609,El Freak,1000.0,130.34100575,failed,IE,7
519757047,Solu - A new breed of computing,200000.0,250073.18526492,successful,IE,609
520143866,Banshee: a literary journal,2500.0,4909.5995267,successful,IE,172
525764774,The empty City novel and ebook,8000.0,13.39661004,failed,IE,1
528219747,On The Edge,12500.0,11.0462329,failed,IE,2
529466517,Uiee Charger: Your New Backup & Wall charger.,1000.0,2994.42491194,successful,IE,105
530632780,Bounty Hunter Sakura,2300.0,236.05519925,failed,IE,16
532219295,Furling bag unique invention for gear transport systems,3000.0,4123.85839488,successful,IE,55
532548793,Early Medieval Roundhouse,900.0,2.16950564,failed,IE,2
53406238,The Alliance Rise Of The Shadow Warriors,10000.0,5.5034077,failed,IE,1
535173485,Discover 3D Ireland,35000.0,507.3074652,failed,IE,21
539201044,The Storybook NOMsters,2000.0,2193.170094,successful,IE,76
543786442,NewEmigration,15000.0,23.44616148,failed,IE,2
543872848,SFX Makeup Europa Europa WW2 Short Film Tribute,2000.0,0.0,live,IE,5
550432560,Servicematics - Field Service SaaS Application by Fusion,15000.0,115.76860077,failed,IE,2
558329437,Project Start Up,5000.0,0.0,failed,IE,0
563334133,Million Monkeys Animals,500.0,574.5779646,successful,IE,13
570808377,Time capsule,80000.0,1.05804095,failed,IE,1
570985752,PAST-POST.com,125000.0,0.0,failed,IE,0
571189143,Capturing Natures Beauty,500.0,0.0,failed,IE,0
573056887,Sound Bounce - Sound Absorbing Technology,15000.0,1539.35797978,live,IE,81
585799552,"Tracy wrote a book, help publish it! *Burgundy Boots*",2000.0,2495.239929,successful,IE,33
586893938,Help Me Finish My Debut EDM Album - Have a Listen!,700.0,7.98743918,failed,IE,1
591606502,Daniel Dennehy - Swag Tour - Australia 2016,1300.0,0.0,failed,IE,0
597310843,FourWinds Debut Album,2500.0,4993.42740861,successful,IE,157
598071480,Joanna VR: World's First Immersive Cinematic VR Dark Comedy,12500.0,3155.81013228,failed,IE,36
598203114,"TripleS - The Solar Powered, Smart, USB Charging, SunShade",75000.0,464.03220588,live,IE,11
608579575,T.E.R.R.A. - A Massive FPS Game with Fast RTS,25000.0,954.92815616,failed,IE,29
612043365,Canceled,800.0,0.0,failed,IE,0
614728836,The Apollo 11 Virtual Reality Experience - Education VR,30000.0,41987.9345113254,successful,IE,1407
618604829,Delta Legend,40000.0,14613.44187324,failed,IE,124
619699475,Miniature13- Creating Miniature Realities.,3000.0,8576.09846272,successful,IE,107
626530636,Alchemist Dreaming - Art Exhibition,1690.0,0.0,successful,IE,27
627106338,FundMyPoem,1000.0,2.27353076,failed,IE,1
628368561,Engraved Lettering,5000.0,2.28697146,failed,IE,1
629093790,Safe Censor - Children's Web Browser,55000.0,32.6404137,failed,IE,1
631380394,The Kells Trilogy: Memorable Tours & Digital Recreations,3000.0,182.0688498,failed,IE,5
63180964,Paperboy (teaser),15000.0,1.09246038,failed,IE,1
635087341,Unsigned Artist Support Programme: Lisa Marie - Debut EP,4900.0,100.69156279,failed,IE,9
635507354,Community Skratch Music - Skipless record and dj tool,1600.0,3028.5928303,successful,IE,67
639301245,The Art Station,40000.0,14.87086776,failed,IE,3
641752085,Why is there anything instead of nothing,17000.0,120.7663171,successful,IE,81
646466840,ClampHero - Smartphone and tablet mount for travelling,6000.0,8042.53424772,successful,IE,110
649579524,EirEco 740 Wood Burning Rocket Stove,25000.0,55.7352684,failed,IE,2
652683036,Preorder Happy Families A Modern Guide for Overall Wellbeing,3000.0,24.905949,failed,IE,1
654910481,Sara Carabantes 2016 girls Calendar,2000.0,2634.9352161,successful,IE,73
655685549,Sub Rosa: Spies for Hire,1400.0,2900.64364452,successful,IE,226
671315304,Space of Creation,12000.0,2.1580141,failed,IE,2
672163399,Bumbackalley,2000.0,0.0,failed,IE,0
678932638,NO SECOND CHANCES,4000.0,22.3619596,failed,IE,1
690705598,Modest Azure - Trying to help and promote amazing change.,5000.0,0.0,failed,IE,0
70375384,Stop Feeding Your Cancer - One Doctor's Journey,25000.0,130.5625314,failed,IE,6
710686971,jakepopdoodles badge making machine,300.0,932.00740703,successful,IE,32
717720659,The James & James Puppet Show,3500.0,0.0,failed,IE,0
725982181,Globwob and the Curious Case of the Dust Cloud in Space,8000.0,9971.33470275,successful,IE,127
727106098,Gargoyle Brew Launch,8500.0,5.7401525,failed,IE,1
729273948,Art in the great hungarian plain: a documentary,400.0,114.7138545,failed,IE,2
744222707,NEW HI TEC CHOCOLATE VODKA WORLDWIDE FREE SHIPPING,5000.0,14.70922687,failed,IE,1
745043494,Pro eSports Club - professional e-sports organization,10000.0,72.730528,failed,IE,2
752995079,Bogbean Designs,3000.0,13.36158564,failed,IE,1
75534514,"Become a Real Food Hero, educate and share in our community.",5000.0,19.1496288,failed,IE,3
758119757,MySitez,2500.0,0.0,failed,IE,0
764340019,Growbotech Environmental Controller,9000.0,613.64306714,failed,IE,2
767274692,Lucia B. - A view from the Aran Islands,2000.0,3233.88041301,successful,IE,28
772965954,The GFKC wish to scale up our business model with your help,100000.0,80.47149514,failed,IE,10
774457466,iKydz - The answer to any parents digital dilemma.,30000.0,35407.7686093,successful,IE,267
776796827,Gateway : The Summoning,20000.0,663.39482412,failed,IE,10
779513493,Independent International Cross Country Safety Conference,25000.0,12792.0972513,failed,IE,57
781481978,Kitchen Transformation Project,4000.0,11.2537967,failed,IE,1
783257051,Greek Lády Pure Organic Olive Oil,1000.0,174.21602735,successful,IE,24
789364635,Clean Grub made easy!,5000.0,480.5006147,failed,IE,23
789860609,Soldier for a Summer - The Lions of the Tripoli Brigade,100000.0,290.9300922,failed,IE,4
792200508,Convicted Images -  Art from behind the walls to your wall!,10000.0,0.0,failed,IE,0
792404095,From the Tin Shed Studio,1500.0,930.2072535,successful,IE,19
795184107,Around Europe in 30 Days,15000.0,0.0,failed,IE,0
799547893,Op Phoenix Rising,350000.0,1916.86934005,failed,IE,15
805130339,Irelands Online Tourist Video Guide Promoting Ireland,15000.0,128.10210952,failed,IE,4
810741839,Battle Command the Board Game,25000.0,107.64147922,live,IE,12
811304267,A Global Online Shopping Directory,6000.0,0.0,failed,IE,0
811557282,SetTotal,3000.0,0.0,failed,IE,0
811604574,An Encounter with the Number Twelve,1200.0,2237.95328576,successful,IE,78
812454923,Impermihome,50000.0,59.79545436,failed,IE,4
81374294,FlyDome - Flies: in domes,250.0,2.27998956,failed,IE,2
81650244,You Said,1000.0,1740.6332457,successful,IE,49
817298565,Stowaway - Ultimate Bike Storage Solution,100000.0,26669.88511215,failed,IE,185
824237656,Dig a Hole to the Centre of the Earth,100.0,16.59634496,failed,IE,3
825474859,Martin Grey - Exlusive line of candles,10000.0,2.25079734,failed,IE,1
826317123,Random Circles,142973.0,1.12870512,failed,IE,1
827589190,The Adventures of Molar the Tooth Fairy by Sarah M. Wall,12500.0,729.96722344,failed,IE,6
828286497,INKLINGS 2 - Coloring Book for Adults by artist Tanya Bond,3500.0,4710.59323592,successful,IE,114
830563492,Red Moon Bayonets Third E.P,800.0,1130.5130083,successful,IE,20
835567171,YourKnife - Why not tattoo your blades?,62000.0,49.14553776,failed,IE,19
850929535,The World's First Wearable Power Meter for Cyclists!,100000.0,206830.38456138,successful,IE,292
860851185,The Understanding Project - A Mental Health Documentary,2500.0,21.6598366,failed,IE,3
861019553,"The Detective Academy - Spy, Secret Agent & Detective fun.",10000.0,0.0,failed,IE,0
861503617,Palestine Polaroid,3000.0,4096.2833928,successful,IE,48
8621094,Haunted: A documentary,500.0,2.55328384,failed,IE,1
863405592,Promotional Trailer for 'The Switch',4000.0,111.097533,failed,IE,3
863532364,Musically Advanced,500.0,10.8712786,failed,IE,2
863941619,Amsterdam Vape & Grill,40000.0,10.9649123,failed,IE,1
87915606,Freya and The 4 Realms - First Book of Three,14200.0,23.28675972,failed,IE,4
883391470,When time parts,1000.0,2.1978022,failed,IE,3
886725010,Distressed - The Princess who didn't need to be rescued!,1500.0,68.11300594,failed,IE,4
889313451,Family Time Fables,2800.0,3589.540761,successful,IE,40
892004816,Help Fund My Album,1500.0,0.0,failed,IE,1
91616173,HAMLET presented by AC Productions,2750.0,3317.7185495,successful,IE,46
916947067,Irish Suicide Survivor with Depression Needs Your Help,2000.0,154.77654084,failed,IE,4
921388956,Waking the Glares,30000.0,1894.61762974,failed,IE,40
924536704,DIVERSITY TELEVISION,20000.0,11.370032,failed,IE,1
929264151,Building the Knickers.Com Website,50000.0,0.0,failed,IE,0
929467836,Rambi : First Blood - fantasy sci-fi action adventure,5000.0,472.11791055,failed,IE,20
934996756,Garibaldi Selvedge Denim Watches,2000.0,5456.5614572,successful,IE,49
936566184,Firstage Secret Stage Passes,10000.0,11341.0477792,successful,IE,109
937103856,Build Apps with HTML & CSS! Android & iOS Complete Course!,5000.0,583.929528,failed,IE,23
937741133,ORCHARD - Print Set by The Bad Apple Artist Collective,4000.0,4977.08800848,successful,IE,95
943668436,Reach For Me - 9 Attachment Mobility Tool,40000.0,176.41192611,failed,IE,6
944560890,The Dolphin Mural,2000.0,2227.69857805,successful,IE,41
952256155,In your Words.,5000.0,0.0,failed,IE,0
957999544,'A Merry Christmas' - Short Film,1000.0,0.0,failed,IE,1
959667827,Mobile theater for kids,10000.0,12.46929431,failed,IE,2
97164592,Bizaza Guard - Ancient Frog People from the Future in 28mm,1500.0,2318.55219296,successful,IE,43
973250444,Zip-Lines Ireland,10576.0,3630.84683346,failed,IE,56
974676572,Divvy - Divide and Conquer your shopping,10000.0,741.21524425,failed,IE,9
976367098,"mattyperler perler press iron to build pokemon, anime ect.",395.0,450.43559352,successful,IE,9
981544411,Fortune Badges: start believing in yourself!,2500.0,220.45415816,failed,IE,4
982867900,"""Where was I"" - an autobiographical play on Dementia",2700.0,4884.1234092,successful,IE,63
98582931,The Illustrated Irish-English Map of Ireland,15000.0,586.5475974,failed,IE,8
986008174,Irish Traditional Events,500.0,11.2120193,failed,IE,1
986121181,Android Pc - Bring Android to every laptop in the planet,12000.0,52.10994425,failed,IE,6
